uniai_app             | 2026-07-18 17:13:45 - [AI] Provider selected provider=gemini model=gemini-3.1-flash-lite
uniai_app             | 2026-07-18 17:14:55 - [AI_INTERPRETATION_BUDGET] Evaluation completed provider=gemini originalEstimatedTokens=1928 finalEstimatedTokens=1928 promptTokens=1629 memoryTokens=56 userTokens=5 historyTokens=110 historyTrimmed=false requestFits=true durationMs=0
uniai_app             | 2026-07-18 17:14:55 - [AI_INTERPRETATION] Budget evaluation chatId=33 provider=GeminiAiServiceAdapter requestFits=true originalEstimatedInputTokens=1928 finalEstimatedInputTokens=1928 historyTrimmed=false finalHistoryCount=4 reservedOutputTokens=250
uniai_app             | 2026-07-18 17:14:55 - [AI_INTERPRETATION] Request started providerBean=GeminiAiServiceAdapter promptLength=6515 memoryLength=223 messageLength=18 historyCount=4 maxTokens=250
uniai_app             | 2026-07-18 17:14:55 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=18 historyCount=4 contextCount=0
uniai_app             | 2026-07-18 17:14:56 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=729 durationMs=1019
uniai_app             | 2026-07-18 17:14:56 - [AI_INTERPRETATION] Request completed provider=gemini model=gemini-3.1-flash-lite responseLength=729 durationMs=1019
uniai_app             | 2026-07-18 17:14:56 - [AI_INTERPRETATION] Validation completed chatId=33 status=VALID resolvedUniversityCount=1 degreeTypeCount=0 ambiguous=false
uniai_app             | 2026-07-18 17:14:56 - [RETRIEVAL] Interpretation completed chatId=33 status=VALID fallbackUsed=false resolvedUniversityCount=1 degreeTypeCount=0 ambiguous=false failureCategory=
uniai_app             | 2026-07-18 17:14:56 - [RETRIEVAL] Query interpreted chatId=33 intent=LOCATION_LOOKUP universityCount=1 degreeTypeCount=0 followUpResolved=true ambiguous=false detailLevel=null
uniai_app             | 2026-07-18 17:14:56 - [RETRIEVAL] Retrieval started chatId=33 historyWindowCount=4
uniai_app             | 2026-07-18 17:14:56 - [RETRIEVAL] Retrieval completed chatId=33 contextLength=436 durationMs=1
uniai_app             | 2026-07-18 17:14:56 - [PROMPT] System prompt loaded promptLength=8963
uniai_app             | 2026-07-18 17:14:56 - [AI] Request creation started chatId=33 providerBean=GeminiAiServiceAdapter
uniai_app             | 2026-07-18 17:14:56 - [AI] Budget evaluation started chatId=33 providerBean=GeminiAiServiceAdapter
uniai_app             | 2026-07-18 17:14:56 - [AI_BUDGET] Evaluation started provider=gemini maxInputTokens=200000 reservedOutputTokens=2000 overheadTokens=128
uniai_app             | 2026-07-18 17:14:56 - [AI_BUDGET] Original estimate total=2754 system=2241 memory=56 history=215 retrieval=109 user=5 contextCount=1 historyCount=6
uniai_app             | 2026-07-18 17:14:56 - [AI_BUDGET] Evaluation completed finalEstimatedTokens=2754 requestFits=true durationMs=0 historyTrimmed=false contextTrimmed=false finalHistoryCount=6 finalContextCount=1
uniai_app             | 2026-07-18 17:14:56 - [AI] Budget evaluation completed chatId=33 provider=gemini requestFits=true originalEstimatedInputTokens=2754 finalEstimatedInputTokens=2754 historyTrimmed=false contextTrimmed=false finalHistoryCount=6 finalContextCount=1
uniai_app             | 2026-07-18 17:14:56 - [AI] Provider invocation started chatId=33 providerBean=GeminiAiServiceAdapter historyCount=6 contextCount=1 maxTokens=2000
uniai_app             | 2026-07-18 17:14:56 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=18 historyCount=6 contextCount=1
uniai_app             | 2026-07-18 17:14:57 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=229 durationMs=794
uniai_app             | 2026-07-18 17:14:57 - [AI] Provider success provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=229 chatId=33 durationMs=794
uniai_app             | 2026-07-18 17:14:57 - [PERSISTENCE] Message saved id=187 chatId=33 senderId=0 contentLength=229 durationMs=2
uniai_app             | 2026-07-18 17:14:57 - [PERSISTENCE] Assistant message saved id=187 chatId=33 durationMs=2
uniai_app             | 2026-07-18 17:14:57 - [PERSISTENCE] Chat saved id=33 userId=1 durationMs=0
uniai_app             | 2026-07-18 17:14:57 - [CHAT] Request completed userId=1 chatId=33 assistantMessageId=187 responseLength=229 durationMs=1833
uniai_app             | 2026-07-18 17:14:57 - [AI_MEMORY_BUDGET] Evaluation completed provider=gemini requestFits=true originalEstimatedTokens=789 maxInputTokens=1200 reservedOutputTokens=250 durationMs=0
uniai_app             | 2026-07-18 17:14:57 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=18 historyCount=0 contextCount=3
uniai_app             | 2026-07-18 17:14:58 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=526 durationMs=741
uniai_app             | 2026-07-18 17:14:58 - [AI_MEMORY] Memory patch parsed provider=gemini model=gemini-3.1-flash-lite patchType=ConversationMemoryPatch length=526
uniai_app             | 2026-07-18 17:14:58 - [PERSISTENCE] Chat saved id=33 userId=1 durationMs=0
uniai_app             | 2026-07-18 17:14:58 - [AI_MEMORY] Memory updated chatId=33 version=4 size=123
uniai_app             | 2026-07-18 17:15:06 - [CHAT] Request received chatId=33 messageLength=36
uniai_app             | 2026-07-18 17:15:06 - [CHAT] Request started userId=1 chatId=33 messageLength=36
uniai_app             | 2026-07-18 17:15:06 - [PERSISTENCE] Message saved id=188 chatId=33 senderId=1 contentLength=36 durationMs=0
uniai_app             | 2026-07-18 17:15:06 - [PERSISTENCE] User message saved id=188 chatId=33 durationMs=1
uniai_app             | 2026-07-18 17:15:06 - [CHAT] History retrieval started chatId=33
uniai_app             | 2026-07-18 17:15:06 - [CHAT] History retrieval completed chatId=33 messageCount=6 durationMs=1
uniai_app             | 2026-07-18 17:15:06 - [CHAT] Recent conversation window prepared chatId=33 windowMessageCount=4
uniai_app             | 2026-07-18 17:15:06 - [AI_INTERPRETATION_BUDGET] Evaluation completed provider=gemini originalEstimatedTokens=1889 finalEstimatedTokens=1889 promptTokens=1629 memoryTokens=31 userTokens=9 historyTokens=92 historyTrimmed=false requestFits=true durationMs=0
uniai_app             | 2026-07-18 17:15:06 - [AI_INTERPRETATION] Budget evaluation chatId=33 provider=GeminiAiServiceAdapter requestFits=true originalEstimatedInputTokens=1889 finalEstimatedInputTokens=1889 historyTrimmed=false finalHistoryCount=4 reservedOutputTokens=250
uniai_app             | 2026-07-18 17:15:06 - [AI_INTERPRETATION] Request started providerBean=GeminiAiServiceAdapter promptLength=6515 memoryLength=123 messageLength=36 historyCount=4 maxTokens=250
uniai_app             | 2026-07-18 17:15:06 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=36 historyCount=4 contextCount=0
uniai_app             | 2026-07-18 17:15:07 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=MAX_TOKENS responseLength=755 durationMs=1201
uniai_app             | 2026-07-18 17:15:07 - [AI_INTERPRETATION] Failed to parse interpretation JSON provider=gemini model=gemini-3.1-flash-lite durationMs=1202 reason=Unexpected end-of-input: expected close marker for Object (start marker at [Source: REDACTED (`StreamReadFeature.INCLUDE_SOURCE_IN_LOCATION` disabled); line: 1, column: 1])
uniai_app             |  at [Source: REDACTED (`StreamReadFeature.INCLUDE_SOURCE_IN_LOCATION` disabled); line: 31, column: 30]
uniai_app             | 2026-07-18 17:15:07 - [AI_INTERPRETATION] Provider interpretation failed chatId=33 reason=Failed to parse graduate query interpretation JSON
uniai_app             | 2026-07-18 17:15:07 - [RETRIEVAL] Interpretation completed chatId=33 status=FALLBACK_USED fallbackUsed=true resolvedUniversityCount=1 degreeTypeCount=0 ambiguous=false failureCategory=AI_QUERY_INTERPRETATION_FALLBACK_USED
uniai_app             | 2026-07-18 17:15:07 - [RETRIEVAL] Query interpreted chatId=33 intent=LOCATION_LOOKUP universityCount=1 degreeTypeCount=0 followUpResolved=true ambiguous=false detailLevel=null
uniai_app             | 2026-07-18 17:15:07 - [RETRIEVAL] Retrieval started chatId=33 historyWindowCount=4
uniai_app             | 2026-07-18 17:15:07 - [RETRIEVAL] Retrieval completed chatId=33 contextLength=143 durationMs=1
uniai_app             | 2026-07-18 17:15:07 - [PROMPT] System prompt loaded promptLength=8963
uniai_app             | 2026-07-18 17:15:07 - [AI] Request creation started chatId=33 providerBean=GeminiAiServiceAdapter
uniai_app             | 2026-07-18 17:15:07 - [AI] Budget evaluation started chatId=33 providerBean=GeminiAiServiceAdapter
uniai_app             | 2026-07-18 17:15:07 - [AI_BUDGET] Evaluation started provider=gemini maxInputTokens=200000 reservedOutputTokens=2000 overheadTokens=128
uniai_app             | 2026-07-18 17:15:07 - [AI_BUDGET] Original estimate total=2618 system=2241 memory=31 history=173 retrieval=36 user=9 contextCount=1 historyCount=6
uniai_app             | 2026-07-18 17:15:07 - [AI_BUDGET] Evaluation completed finalEstimatedTokens=2618 requestFits=true durationMs=0 historyTrimmed=false contextTrimmed=false finalHistoryCount=6 finalContextCount=1
uniai_app             | 2026-07-18 17:15:07 - [AI] Budget evaluation completed chatId=33 provider=gemini requestFits=true originalEstimatedInputTokens=2618 finalEstimatedInputTokens=2618 historyTrimmed=false contextTrimmed=false finalHistoryCount=6 finalContextCount=1
uniai_app             | 2026-07-18 17:15:07 - [AI] Provider invocation started chatId=33 providerBean=GeminiAiServiceAdapter historyCount=6 contextCount=1 maxTokens=2000
uniai_app             | 2026-07-18 17:15:07 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=36 historyCount=6 contextCount=1
uniai_app             | 2026-07-18 17:15:07 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=56 durationMs=677
uniai_app             | 2026-07-18 17:15:07 - [AI] Provider success provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=56 chatId=33 durationMs=678
uniai_app             | 2026-07-18 17:15:08 - [PERSISTENCE] Message saved id=189 chatId=33 senderId=0 contentLength=56 durationMs=3
uniai_app             | 2026-07-18 17:15:08 - [PERSISTENCE] Assistant message saved id=189 chatId=33 durationMs=3
uniai_app             | 2026-07-18 17:15:08 - [PERSISTENCE] Chat saved id=33 userId=1 durationMs=0
uniai_app             | 2026-07-18 17:15:08 - [CHAT] Request completed userId=1 chatId=33 assistantMessageId=189 responseLength=56 durationMs=1901
uniai_app             | 2026-07-18 17:15:08 - [AI_MEMORY_BUDGET] Evaluation completed provider=gemini requestFits=true originalEstimatedTokens=735 maxInputTokens=1200 reservedOutputTokens=250 durationMs=0
uniai_app             | 2026-07-18 17:15:08 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=36 historyCount=0 contextCount=3
uniai_app             | 2026-07-18 17:15:08 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=STOP responseLength=532 durationMs=834
uniai_app             | 2026-07-18 17:15:08 - [AI_MEMORY] Memory patch parsed provider=gemini model=gemini-3.1-flash-lite patchType=ConversationMemoryPatch length=532
uniai_app             | 2026-07-18 17:15:08 - [PERSISTENCE] Chat saved id=33 userId=1 durationMs=0
uniai_app             | 2026-07-18 17:15:08 - [AI_MEMORY] Memory updated chatId=33 version=5 size=129
uniai_app             | 2026-07-18 17:15:13 - [CHAT] Request received chatId=33 messageLength=38
uniai_app             | 2026-07-18 17:15:13 - [CHAT] Request started userId=1 chatId=33 messageLength=38
uniai_app             | 2026-07-18 17:15:13 - [PERSISTENCE] Message saved id=190 chatId=33 senderId=1 contentLength=38 durationMs=1
uniai_app             | 2026-07-18 17:15:13 - [PERSISTENCE] User message saved id=190 chatId=33 durationMs=1
uniai_app             | 2026-07-18 17:15:13 - [CHAT] History retrieval started chatId=33
uniai_app             | 2026-07-18 17:15:14 - [CHAT] History retrieval completed chatId=33 messageCount=6 durationMs=1
uniai_app             | 2026-07-18 17:15:14 - [CHAT] Recent conversation window prepared chatId=33 windowMessageCount=4
uniai_app             | 2026-07-18 17:15:14 - [AI_INTERPRETATION_BUDGET] Evaluation completed provider=gemini originalEstimatedTokens=1886 finalEstimatedTokens=1886 promptTokens=1629 memoryTokens=33 userTokens=10 historyTokens=86 historyTrimmed=false requestFits=true durationMs=0
uniai_app             | 2026-07-18 17:15:14 - [AI_INTERPRETATION] Budget evaluation chatId=33 provider=GeminiAiServiceAdapter requestFits=true originalEstimatedInputTokens=1886 finalEstimatedInputTokens=1886 historyTrimmed=false finalHistoryCount=4 reservedOutputTokens=250
uniai_app             | 2026-07-18 17:15:14 - [AI_INTERPRETATION] Request started providerBean=GeminiAiServiceAdapter promptLength=6515 memoryLength=129 messageLength=38 historyCount=4 maxTokens=250
uniai_app             | 2026-07-18 17:15:14 - [PROVIDER] Request started provider=gemini model=gemini-3.1-flash-lite baseUrl=https://generativelanguage.googleapis.com/v1beta messageLength=38 historyCount=4 contextCount=0
uniai_app             | 2026-07-18 17:15:15 - [PROVIDER] Request completed provider=gemini model=gemini-3.1-flash-lite finishReason=MAX_TOKENS responseLength=767 durationMs=1237
uniai_app             | 2026-07-18 17:15:15 - [AI_INTERPRETATION] Request completed provider=gemini model=gemini-3.1-flash-lite responseLength=767 durationMs=1238
uniai_app             | 2026-07-18 17:15:15 - [AI_INTERPRETATION] Validation completed chatId=33 status=VALID resolvedUniversityCount=3 degreeTypeCount=0 ambiguous=false
uniai_app             | 2026-07-18 17:15:15 - [RETRIEVAL] Interpretation completed chatId=33 status=VALID fallbackUsed=false resolvedUniversityCount=3 degreeTypeCount=0 ambiguous=false failureCategory=
uniai_app             | 2026-07-18 17:15:15 - [RETRIEVAL] Query interpreted chatId=33 intent=PROGRAM_LOOKUP universityCount=3 degreeTypeCount=0 followUpResolved=true ambiguous=false detailLevel=DETAILS
uniai_app             | 2026-07-18 17:15:15 - [RETRIEVAL] Retrieval started chatId=33 historyWindowCount=4
uniai_app             | 2026-07-18 17:15:15 - [RETRIEVAL] Retrieval started intent=PROGRAM_LOOKUP universityCount=3 degreeTypeCount=0 followUpResolved=true ambiguous=false detailLevel=DETAILS
uniai_app             | 2026-07-18 17:15:15 - [RETRIEVAL] Program SQL execution started universityIdCount=3 degreeTypeCount=0 detailLevel=DETAILS
uniai_postgres        | 2026-07-18 17:15:15.254 UTC [39] ERROR:  could not determine data type of parameter $5
uniai_postgres        | 2026-07-18 17:15:15.254 UTC [39] STATEMENT:  SELECT
uniai_postgres        | 	    u.id AS university_id,
uniai_postgres        | 	    gp.id AS program_id,
uniai_postgres        | 	    u.name AS university_name,
uniai_postgres        | 	    u.acronym AS university_acronym,
uniai_postgres        | 	    COALESCE(fac.name, 'Not available in official data') AS faculty_name,
uniai_postgres        | 	    COALESCE(dt.code, 'Not available in official data') AS degree_type_code,
uniai_postgres        | 	    COALESCE(gp.official_degree_name, 'Not available in official data') AS official_degree_name,
uniai_postgres        | 	    COALESCE(l.name, 'Not available in official data') AS language_name,
